idx,orig_idx,question,optionA,optionB,optionC,optionD,new_audio_path
91_volume_4,91,Which sound event occurs second?,Thunderstorm,Fireworks,train,Church bells,order_audio_perturbations_only/91_volume_4.wav
93_silence_0,93,Which sound event occurs fourth?,coughing,Snoring,Church bells,Laughing,order_audio_perturbations_only/93_silence_0.wav
93_silence_1,93,Which sound event occurs fourth?,coughing,Snoring,Church bells,Laughing,order_audio_perturbations_only/93_silence_1.wav
93_silence_2,93,Which sound event occurs fourth?,coughing,Snoring,Church bells,Laughing,order_audio_perturbations_only/93_silence_2.wav
93_silence_3,93,Which sound event occurs fourth?,coughing,Snoring,Church bells,Laughing,order_audio_perturbations_only/93_silence_3.wav
93_silence_4,93,Which sound event occurs fourth?,coughing,Snoring,Church bells,Laughing,order_audio_perturbations_only/93_silence_4.wav
93_volume_0,93,Which sound event occurs fourth?,coughing,Snoring,Church bells,Laughing,order_audio_perturbations_only/93_volume_0.wav
93_volume_1,93,Which sound event occurs fourth?,coughing,Snoring,Church bells,Laughing,order_audio_perturbations_only/93_volume_1.wav
93_volume_2,93,Which sound event occurs fourth?,coughing,Snoring,Church bells,Laughing,order_audio_perturbations_only/93_volume_2.wav
93_volume_3,93,Which sound event occurs fourth?,coughing,Snoring,Church bells,Laughing,order_audio_perturbations_only/93_volume_3.wav
93_volume_4,93,Which sound event occurs fourth?,coughing,Snoring,Church bells,Laughing,order_audio_perturbations_only/93_volume_4.wav
94_silence_0,94,Which sound event occurs second?,Laughing,Crow,Rain,can_opening,order_audio_perturbations_only/94_silence_0.wav
94_silence_1,94,Which sound event occurs second?,Laughing,Crow,Rain,can_opening,order_audio_perturbations_only/94_silence_1.wav
94_silence_2,94,Which sound event occurs second?,Laughing,Crow,Rain,can_opening,order_audio_perturbations_only/94_silence_2.wav
94_silence_3,94,Which sound event occurs second?,Laughing,Crow,Rain,can_opening,order_audio_perturbations_only/94_silence_3.wav
94_silence_4,94,Which sound event occurs second?,Laughing,Crow,Rain,can_opening,order_audio_perturbations_only/94_silence_4.wav
94_volume_0,94,Which sound event occurs second?,Laughing,Crow,Rain,can_opening,order_audio_perturbations_only/94_volume_0.wav
94_volume_1,94,Which sound event occurs second?,Laughing,Crow,Rain,can_opening,order_audio_perturbations_only/94_volume_1.wav
94_volume_2,94,Which sound event occurs second?,Laughing,Crow,Rain,can_opening,order_audio_perturbations_only/94_volume_2.wav
94_volume_3,94,Which sound event occurs second?,Laughing,Crow,Rain,can_opening,order_audio_perturbations_only/94_volume_3.wav
94_volume_4,94,Which sound event occurs second?,Laughing,Crow,Rain,can_opening,order_audio_perturbations_only/94_volume_4.wav
95_silence_0,95,Which sound event occurs third?,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),order_audio_perturbations_only/95_silence_0.wav
95_silence_1,95,Which sound event occurs third?,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),order_audio_perturbations_only/95_silence_1.wav
95_silence_2,95,Which sound event occurs third?,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),order_audio_perturbations_only/95_silence_2.wav
95_silence_3,95,Which sound event occurs third?,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),order_audio_perturbations_only/95_silence_3.wav
95_silence_4,95,Which sound event occurs third?,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),order_audio_perturbations_only/95_silence_4.wav
95_volume_0,95,Which sound event occurs third?,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),order_audio_perturbations_only/95_volume_0.wav
95_volume_1,95,Which sound event occurs third?,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),order_audio_perturbations_only/95_volume_1.wav
95_volume_2,95,Which sound event occurs third?,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),order_audio_perturbations_only/95_volume_2.wav
95_volume_3,95,Which sound event occurs third?,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),order_audio_perturbations_only/95_volume_3.wav
95_volume_4,95,Which sound event occurs third?,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),order_audio_perturbations_only/95_volume_4.wav
96_silence_0,96,Which sound event occurs after car_horn sound?,Keyboard typing,Hand saw,footsteps,Rain,order_audio_perturbations_only/96_silence_0.wav
96_silence_1,96,Which sound event occurs after car_horn sound?,Keyboard typing,Hand saw,footsteps,Rain,order_audio_perturbations_only/96_silence_1.wav
96_silence_2,96,Which sound event occurs after car_horn sound?,Keyboard typing,Hand saw,footsteps,Rain,order_audio_perturbations_only/96_silence_2.wav
96_silence_3,96,Which sound event occurs after car_horn sound?,Keyboard typing,Hand saw,footsteps,Rain,order_audio_perturbations_only/96_silence_3.wav
96_silence_4,96,Which sound event occurs after car_horn sound?,Keyboard typing,Hand saw,footsteps,Rain,order_audio_perturbations_only/96_silence_4.wav
96_volume_0,96,Which sound event occurs after car_horn sound?,Keyboard typing,Hand saw,footsteps,Rain,order_audio_perturbations_only/96_volume_0.wav
96_volume_1,96,Which sound event occurs after car_horn sound?,Keyboard typing,Hand saw,footsteps,Rain,order_audio_perturbations_only/96_volume_1.wav
96_volume_2,96,Which sound event occurs after car_horn sound?,Keyboard typing,Hand saw,footsteps,Rain,order_audio_perturbations_only/96_volume_2.wav
96_volume_3,96,Which sound event occurs after car_horn sound?,Keyboard typing,Hand saw,footsteps,Rain,order_audio_perturbations_only/96_volume_3.wav
96_volume_4,96,Which sound event occurs after car_horn sound?,Keyboard typing,Hand saw,footsteps,Rain,order_audio_perturbations_only/96_volume_4.wav
99_silence_0,99,Which sound event occurs third?,Mouse click,Hen,Airplane,drinking_sipping,order_audio_perturbations_only/99_silence_0.wav
99_silence_1,99,Which sound event occurs third?,Mouse click,Hen,Airplane,drinking_sipping,order_audio_perturbations_only/99_silence_1.wav
99_silence_2,99,Which sound event occurs third?,Mouse click,Hen,Airplane,drinking_sipping,order_audio_perturbations_only/99_silence_2.wav
99_silence_3,99,Which sound event occurs third?,Mouse click,Hen,Airplane,drinking_sipping,order_audio_perturbations_only/99_silence_3.wav
99_silence_4,99,Which sound event occurs third?,Mouse click,Hen,Airplane,drinking_sipping,order_audio_perturbations_only/99_silence_4.wav
99_volume_0,99,Which sound event occurs third?,Mouse click,Hen,Airplane,drinking_sipping,order_audio_perturbations_only/99_volume_0.wav
99_volume_1,99,Which sound event occurs third?,Mouse click,Hen,Airplane,drinking_sipping,order_audio_perturbations_only/99_volume_1.wav
99_volume_2,99,Which sound event occurs third?,Mouse click,Hen,Airplane,drinking_sipping,order_audio_perturbations_only/99_volume_2.wav
99_volume_3,99,Which sound event occurs third?,Mouse click,Hen,Airplane,drinking_sipping,order_audio_perturbations_only/99_volume_3.wav
99_volume_4,99,Which sound event occurs third?,Mouse click,Hen,Airplane,drinking_sipping,order_audio_perturbations_only/99_volume_4.wav
100_silence_0,100,Which sound event occurs second?,Fireworks,laughing,Vacuum cleaner,Clock tick,order_audio_perturbations_only/100_silence_0.wav
100_silence_1,100,Which sound event occurs second?,Fireworks,laughing,Vacuum cleaner,Clock tick,order_audio_perturbations_only/100_silence_1.wav
100_silence_2,100,Which sound event occurs second?,Fireworks,laughing,Vacuum cleaner,Clock tick,order_audio_perturbations_only/100_silence_2.wav
100_silence_3,100,Which sound event occurs second?,Fireworks,laughing,Vacuum cleaner,Clock tick,order_audio_perturbations_only/100_silence_3.wav
100_silence_4,100,Which sound event occurs second?,Fireworks,laughing,Vacuum cleaner,Clock tick,order_audio_perturbations_only/100_silence_4.wav
100_volume_0,100,Which sound event occurs second?,Fireworks,laughing,Vacuum cleaner,Clock tick,order_audio_perturbations_only/100_volume_0.wav
100_volume_1,100,Which sound event occurs second?,Fireworks,laughing,Vacuum cleaner,Clock tick,order_audio_perturbations_only/100_volume_1.wav
100_volume_2,100,Which sound event occurs second?,Fireworks,laughing,Vacuum cleaner,Clock tick,order_audio_perturbations_only/100_volume_2.wav
100_volume_3,100,Which sound event occurs second?,Fireworks,laughing,Vacuum cleaner,Clock tick,order_audio_perturbations_only/100_volume_3.wav
100_volume_4,100,Which sound event occurs second?,Fireworks,laughing,Vacuum cleaner,Clock tick,order_audio_perturbations_only/100_volume_4.wav
101_silence_0,101,Which sound event occurs first?,Door knock,Wind,can_opening,"Door, wood creaks",order_audio_perturbations_only/101_silence_0.wav
101_silence_1,101,Which sound event occurs first?,Door knock,Wind,can_opening,"Door, wood creaks",order_audio_perturbations_only/101_silence_1.wav
101_silence_2,101,Which sound event occurs first?,Door knock,Wind,can_opening,"Door, wood creaks",order_audio_perturbations_only/101_silence_2.wav
101_silence_3,101,Which sound event occurs first?,Door knock,Wind,can_opening,"Door, wood creaks",order_audio_perturbations_only/101_silence_3.wav
101_silence_4,101,Which sound event occurs first?,Door knock,Wind,can_opening,"Door, wood creaks",order_audio_perturbations_only/101_silence_4.wav
101_volume_0,101,Which sound event occurs first?,Door knock,Wind,can_opening,"Door, wood creaks",order_audio_perturbations_only/101_volume_0.wav
101_volume_1,101,Which sound event occurs first?,Door knock,Wind,can_opening,"Door, wood creaks",order_audio_perturbations_only/101_volume_1.wav
101_volume_2,101,Which sound event occurs first?,Door knock,Wind,can_opening,"Door, wood creaks",order_audio_perturbations_only/101_volume_2.wav
101_volume_3,101,Which sound event occurs first?,Door knock,Wind,can_opening,"Door, wood creaks",order_audio_perturbations_only/101_volume_3.wav
101_volume_4,101,Which sound event occurs first?,Door knock,Wind,can_opening,"Door, wood creaks",order_audio_perturbations_only/101_volume_4.wav
102_silence_0,102,Which sound event occurs second?,Sneezing,Siren,Wind,glass_breaking,order_audio_perturbations_only/102_silence_0.wav
102_silence_1,102,Which sound event occurs second?,Sneezing,Siren,Wind,glass_breaking,order_audio_perturbations_only/102_silence_1.wav
102_silence_2,102,Which sound event occurs second?,Sneezing,Siren,Wind,glass_breaking,order_audio_perturbations_only/102_silence_2.wav
102_silence_3,102,Which sound event occurs second?,Sneezing,Siren,Wind,glass_breaking,order_audio_perturbations_only/102_silence_3.wav
102_silence_4,102,Which sound event occurs second?,Sneezing,Siren,Wind,glass_breaking,order_audio_perturbations_only/102_silence_4.wav
102_volume_0,102,Which sound event occurs second?,Sneezing,Siren,Wind,glass_breaking,order_audio_perturbations_only/102_volume_0.wav
102_volume_1,102,Which sound event occurs second?,Sneezing,Siren,Wind,glass_breaking,order_audio_perturbations_only/102_volume_1.wav
102_volume_2,102,Which sound event occurs second?,Sneezing,Siren,Wind,glass_breaking,order_audio_perturbations_only/102_volume_2.wav
102_volume_3,102,Which sound event occurs second?,Sneezing,Siren,Wind,glass_breaking,order_audio_perturbations_only/102_volume_3.wav
102_volume_4,102,Which sound event occurs second?,Sneezing,Siren,Wind,glass_breaking,order_audio_perturbations_only/102_volume_4.wav
103_silence_0,103,Which sound event occurs second?,Washing machine,Dog,Vacuum cleaner,siren,order_audio_perturbations_only/103_silence_0.wav
103_silence_1,103,Which sound event occurs second?,Washing machine,Dog,Vacuum cleaner,siren,order_audio_perturbations_only/103_silence_1.wav
103_silence_2,103,Which sound event occurs second?,Washing machine,Dog,Vacuum cleaner,siren,order_audio_perturbations_only/103_silence_2.wav
103_silence_3,103,Which sound event occurs second?,Washing machine,Dog,Vacuum cleaner,siren,order_audio_perturbations_only/103_silence_3.wav
103_silence_4,103,Which sound event occurs second?,Washing machine,Dog,Vacuum cleaner,siren,order_audio_perturbations_only/103_silence_4.wav
103_volume_0,103,Which sound event occurs second?,Washing machine,Dog,Vacuum cleaner,siren,order_audio_perturbations_only/103_volume_0.wav
103_volume_1,103,Which sound event occurs second?,Washing machine,Dog,Vacuum cleaner,siren,order_audio_perturbations_only/103_volume_1.wav
103_volume_2,103,Which sound event occurs second?,Washing machine,Dog,Vacuum cleaner,siren,order_audio_perturbations_only/103_volume_2.wav
103_volume_3,103,Which sound event occurs second?,Washing machine,Dog,Vacuum cleaner,siren,order_audio_perturbations_only/103_volume_3.wav
103_volume_4,103,Which sound event occurs second?,Washing machine,Dog,Vacuum cleaner,siren,order_audio_perturbations_only/103_volume_4.wav
104_silence_0,104,Which sound event occurs after drinking_sipping sound?,engine,Crow,Sneezing,Airplane,order_audio_perturbations_only/104_silence_0.wav
104_silence_1,104,Which sound event occurs after drinking_sipping sound?,engine,Crow,Sneezing,Airplane,order_audio_perturbations_only/104_silence_1.wav
104_silence_2,104,Which sound event occurs after drinking_sipping sound?,engine,Crow,Sneezing,Airplane,order_audio_perturbations_only/104_silence_2.wav
104_silence_3,104,Which sound event occurs after drinking_sipping sound?,engine,Crow,Sneezing,Airplane,order_audio_perturbations_only/104_silence_3.wav
104_silence_4,104,Which sound event occurs after drinking_sipping sound?,engine,Crow,Sneezing,Airplane,order_audio_perturbations_only/104_silence_4.wav
104_volume_0,104,Which sound event occurs after drinking_sipping sound?,engine,Crow,Sneezing,Airplane,order_audio_perturbations_only/104_volume_0.wav
104_volume_1,104,Which sound event occurs after drinking_sipping sound?,engine,Crow,Sneezing,Airplane,order_audio_perturbations_only/104_volume_1.wav
104_volume_2,104,Which sound event occurs after drinking_sipping sound?,engine,Crow,Sneezing,Airplane,order_audio_perturbations_only/104_volume_2.wav
104_volume_3,104,Which sound event occurs after drinking_sipping sound?,engine,Crow,Sneezing,Airplane,order_audio_perturbations_only/104_volume_3.wav
104_volume_4,104,Which sound event occurs after drinking_sipping sound?,engine,Crow,Sneezing,Airplane,order_audio_perturbations_only/104_volume_4.wav
105_silence_0,105,Which sound event occurs second?,Rooster,Clapping,airplane,Water drops,order_audio_perturbations_only/105_silence_0.wav
105_silence_1,105,Which sound event occurs second?,Rooster,Clapping,airplane,Water drops,order_audio_perturbations_only/105_silence_1.wav
105_silence_2,105,Which sound event occurs second?,Rooster,Clapping,airplane,Water drops,order_audio_perturbations_only/105_silence_2.wav
105_silence_3,105,Which sound event occurs second?,Rooster,Clapping,airplane,Water drops,order_audio_perturbations_only/105_silence_3.wav
105_silence_4,105,Which sound event occurs second?,Rooster,Clapping,airplane,Water drops,order_audio_perturbations_only/105_silence_4.wav
105_volume_0,105,Which sound event occurs second?,Rooster,Clapping,airplane,Water drops,order_audio_perturbations_only/105_volume_0.wav
105_volume_1,105,Which sound event occurs second?,Rooster,Clapping,airplane,Water drops,order_audio_perturbations_only/105_volume_1.wav
105_volume_2,105,Which sound event occurs second?,Rooster,Clapping,airplane,Water drops,order_audio_perturbations_only/105_volume_2.wav
105_volume_3,105,Which sound event occurs second?,Rooster,Clapping,airplane,Water drops,order_audio_perturbations_only/105_volume_3.wav
105_volume_4,105,Which sound event occurs second?,Rooster,Clapping,airplane,Water drops,order_audio_perturbations_only/105_volume_4.wav
108_silence_0,108,Which sound event occurs first?,Airplane,hand_saw,Frog,Mouse click,order_audio_perturbations_only/108_silence_0.wav
108_silence_1,108,Which sound event occurs first?,Airplane,hand_saw,Frog,Mouse click,order_audio_perturbations_only/108_silence_1.wav
108_silence_2,108,Which sound event occurs first?,Airplane,hand_saw,Frog,Mouse click,order_audio_perturbations_only/108_silence_2.wav
108_silence_3,108,Which sound event occurs first?,Airplane,hand_saw,Frog,Mouse click,order_audio_perturbations_only/108_silence_3.wav
108_silence_4,108,Which sound event occurs first?,Airplane,hand_saw,Frog,Mouse click,order_audio_perturbations_only/108_silence_4.wav
108_volume_0,108,Which sound event occurs first?,Airplane,hand_saw,Frog,Mouse click,order_audio_perturbations_only/108_volume_0.wav
108_volume_1,108,Which sound event occurs first?,Airplane,hand_saw,Frog,Mouse click,order_audio_perturbations_only/108_volume_1.wav
108_volume_2,108,Which sound event occurs first?,Airplane,hand_saw,Frog,Mouse click,order_audio_perturbations_only/108_volume_2.wav
108_volume_3,108,Which sound event occurs first?,Airplane,hand_saw,Frog,Mouse click,order_audio_perturbations_only/108_volume_3.wav
108_volume_4,108,Which sound event occurs first?,Airplane,hand_saw,Frog,Mouse click,order_audio_perturbations_only/108_volume_4.wav
109_silence_0,109,Which sound event occurs fourth?,Siren,frog,Footsteps,Thunderstorm,order_audio_perturbations_only/109_silence_0.wav
109_silence_1,109,Which sound event occurs fourth?,Siren,frog,Footsteps,Thunderstorm,order_audio_perturbations_only/109_silence_1.wav
109_silence_2,109,Which sound event occurs fourth?,Siren,frog,Footsteps,Thunderstorm,order_audio_perturbations_only/109_silence_2.wav
109_silence_3,109,Which sound event occurs fourth?,Siren,frog,Footsteps,Thunderstorm,order_audio_perturbations_only/109_silence_3.wav
109_silence_4,109,Which sound event occurs fourth?,Siren,frog,Footsteps,Thunderstorm,order_audio_perturbations_only/109_silence_4.wav
109_volume_0,109,Which sound event occurs fourth?,Siren,frog,Footsteps,Thunderstorm,order_audio_perturbations_only/109_volume_0.wav
109_volume_1,109,Which sound event occurs fourth?,Siren,frog,Footsteps,Thunderstorm,order_audio_perturbations_only/109_volume_1.wav
109_volume_2,109,Which sound event occurs fourth?,Siren,frog,Footsteps,Thunderstorm,order_audio_perturbations_only/109_volume_2.wav
109_volume_3,109,Which sound event occurs fourth?,Siren,frog,Footsteps,Thunderstorm,order_audio_perturbations_only/109_volume_3.wav
109_volume_4,109,Which sound event occurs fourth?,Siren,frog,Footsteps,Thunderstorm,order_audio_perturbations_only/109_volume_4.wav
110_silence_0,110,Which sound event occurs third?,breathing,Keyboard typing,Chainsaw,Thunderstorm,order_audio_perturbations_only/110_silence_0.wav
110_silence_1,110,Which sound event occurs third?,breathing,Keyboard typing,Chainsaw,Thunderstorm,order_audio_perturbations_only/110_silence_1.wav
110_silence_2,110,Which sound event occurs third?,breathing,Keyboard typing,Chainsaw,Thunderstorm,order_audio_perturbations_only/110_silence_2.wav
110_silence_3,110,Which sound event occurs third?,breathing,Keyboard typing,Chainsaw,Thunderstorm,order_audio_perturbations_only/110_silence_3.wav
110_silence_4,110,Which sound event occurs third?,breathing,Keyboard typing,Chainsaw,Thunderstorm,order_audio_perturbations_only/110_silence_4.wav
110_volume_0,110,Which sound event occurs third?,breathing,Keyboard typing,Chainsaw,Thunderstorm,order_audio_perturbations_only/110_volume_0.wav
110_volume_1,110,Which sound event occurs third?,breathing,Keyboard typing,Chainsaw,Thunderstorm,order_audio_perturbations_only/110_volume_1.wav
110_volume_2,110,Which sound event occurs third?,breathing,Keyboard typing,Chainsaw,Thunderstorm,order_audio_perturbations_only/110_volume_2.wav
110_volume_3,110,Which sound event occurs third?,breathing,Keyboard typing,Chainsaw,Thunderstorm,order_audio_perturbations_only/110_volume_3.wav
110_volume_4,110,Which sound event occurs third?,breathing,Keyboard typing,Chainsaw,Thunderstorm,order_audio_perturbations_only/110_volume_4.wav
111_silence_0,111,Which sound event occurs first?,Thunderstorm,church_bells,Crying baby,Chirping birds,order_audio_perturbations_only/111_silence_0.wav
111_silence_1,111,Which sound event occurs first?,Thunderstorm,church_bells,Crying baby,Chirping birds,order_audio_perturbations_only/111_silence_1.wav
111_silence_2,111,Which sound event occurs first?,Thunderstorm,church_bells,Crying baby,Chirping birds,order_audio_perturbations_only/111_silence_2.wav
111_silence_3,111,Which sound event occurs first?,Thunderstorm,church_bells,Crying baby,Chirping birds,order_audio_perturbations_only/111_silence_3.wav
111_silence_4,111,Which sound event occurs first?,Thunderstorm,church_bells,Crying baby,Chirping birds,order_audio_perturbations_only/111_silence_4.wav
111_volume_0,111,Which sound event occurs first?,Thunderstorm,church_bells,Crying baby,Chirping birds,order_audio_perturbations_only/111_volume_0.wav
111_volume_1,111,Which sound event occurs first?,Thunderstorm,church_bells,Crying baby,Chirping birds,order_audio_perturbations_only/111_volume_1.wav
111_volume_2,111,Which sound event occurs first?,Thunderstorm,church_bells,Crying baby,Chirping birds,order_audio_perturbations_only/111_volume_2.wav
111_volume_3,111,Which sound event occurs first?,Thunderstorm,church_bells,Crying baby,Chirping birds,order_audio_perturbations_only/111_volume_3.wav
111_volume_4,111,Which sound event occurs first?,Thunderstorm,church_bells,Crying baby,Chirping birds,order_audio_perturbations_only/111_volume_4.wav
112_silence_0,112,Which sound event occurs third?,Wind,Coughing,Sheep,drinking_sipping,order_audio_perturbations_only/112_silence_0.wav
112_silence_1,112,Which sound event occurs third?,Wind,Coughing,Sheep,drinking_sipping,order_audio_perturbations_only/112_silence_1.wav
112_silence_2,112,Which sound event occurs third?,Wind,Coughing,Sheep,drinking_sipping,order_audio_perturbations_only/112_silence_2.wav
112_silence_3,112,Which sound event occurs third?,Wind,Coughing,Sheep,drinking_sipping,order_audio_perturbations_only/112_silence_3.wav
112_silence_4,112,Which sound event occurs third?,Wind,Coughing,Sheep,drinking_sipping,order_audio_perturbations_only/112_silence_4.wav
112_volume_0,112,Which sound event occurs third?,Wind,Coughing,Sheep,drinking_sipping,order_audio_perturbations_only/112_volume_0.wav
112_volume_1,112,Which sound event occurs third?,Wind,Coughing,Sheep,drinking_sipping,order_audio_perturbations_only/112_volume_1.wav
112_volume_2,112,Which sound event occurs third?,Wind,Coughing,Sheep,drinking_sipping,order_audio_perturbations_only/112_volume_2.wav
112_volume_3,112,Which sound event occurs third?,Wind,Coughing,Sheep,drinking_sipping,order_audio_perturbations_only/112_volume_3.wav
112_volume_4,112,Which sound event occurs third?,Wind,Coughing,Sheep,drinking_sipping,order_audio_perturbations_only/112_volume_4.wav
113_silence_0,113,Which sound event occurs second?,Thunderstorm,snoring,Crying baby,Clock alarm,order_audio_perturbations_only/113_silence_0.wav
113_silence_1,113,Which sound event occurs second?,Thunderstorm,snoring,Crying baby,Clock alarm,order_audio_perturbations_only/113_silence_1.wav
113_silence_2,113,Which sound event occurs second?,Thunderstorm,snoring,Crying baby,Clock alarm,order_audio_perturbations_only/113_silence_2.wav
113_silence_3,113,Which sound event occurs second?,Thunderstorm,snoring,Crying baby,Clock alarm,order_audio_perturbations_only/113_silence_3.wav
113_silence_4,113,Which sound event occurs second?,Thunderstorm,snoring,Crying baby,Clock alarm,order_audio_perturbations_only/113_silence_4.wav
113_volume_0,113,Which sound event occurs second?,Thunderstorm,snoring,Crying baby,Clock alarm,order_audio_perturbations_only/113_volume_0.wav
113_volume_1,113,Which sound event occurs second?,Thunderstorm,snoring,Crying baby,Clock alarm,order_audio_perturbations_only/113_volume_1.wav
113_volume_2,113,Which sound event occurs second?,Thunderstorm,snoring,Crying baby,Clock alarm,order_audio_perturbations_only/113_volume_2.wav
113_volume_3,113,Which sound event occurs second?,Thunderstorm,snoring,Crying baby,Clock alarm,order_audio_perturbations_only/113_volume_3.wav
113_volume_4,113,Which sound event occurs second?,Thunderstorm,snoring,Crying baby,Clock alarm,order_audio_perturbations_only/113_volume_4.wav
115_silence_0,115,Which sound event occurs second?,Brushing teeth,clapping,Clock tick,Coughing,order_audio_perturbations_only/115_silence_0.wav
115_silence_1,115,Which sound event occurs second?,Brushing teeth,clapping,Clock tick,Coughing,order_audio_perturbations_only/115_silence_1.wav
115_silence_2,115,Which sound event occurs second?,Brushing teeth,clapping,Clock tick,Coughing,order_audio_perturbations_only/115_silence_2.wav
115_silence_3,115,Which sound event occurs second?,Brushing teeth,clapping,Clock tick,Coughing,order_audio_perturbations_only/115_silence_3.wav
115_silence_4,115,Which sound event occurs second?,Brushing teeth,clapping,Clock tick,Coughing,order_audio_perturbations_only/115_silence_4.wav
115_volume_0,115,Which sound event occurs second?,Brushing teeth,clapping,Clock tick,Coughing,order_audio_perturbations_only/115_volume_0.wav
115_volume_1,115,Which sound event occurs second?,Brushing teeth,clapping,Clock tick,Coughing,order_audio_perturbations_only/115_volume_1.wav
115_volume_2,115,Which sound event occurs second?,Brushing teeth,clapping,Clock tick,Coughing,order_audio_perturbations_only/115_volume_2.wav
115_volume_3,115,Which sound event occurs second?,Brushing teeth,clapping,Clock tick,Coughing,order_audio_perturbations_only/115_volume_3.wav
115_volume_4,115,Which sound event occurs second?,Brushing teeth,clapping,Clock tick,Coughing,order_audio_perturbations_only/115_volume_4.wav
116_silence_0,116,Which sound event occurs third?,dog,Water drops,Rooster,Can opening,order_audio_perturbations_only/116_silence_0.wav
116_silence_1,116,Which sound event occurs third?,dog,Water drops,Rooster,Can opening,order_audio_perturbations_only/116_silence_1.wav
116_silence_2,116,Which sound event occurs third?,dog,Water drops,Rooster,Can opening,order_audio_perturbations_only/116_silence_2.wav
116_silence_3,116,Which sound event occurs third?,dog,Water drops,Rooster,Can opening,order_audio_perturbations_only/116_silence_3.wav
116_silence_4,116,Which sound event occurs third?,dog,Water drops,Rooster,Can opening,order_audio_perturbations_only/116_silence_4.wav
116_volume_0,116,Which sound event occurs third?,dog,Water drops,Rooster,Can opening,order_audio_perturbations_only/116_volume_0.wav
116_volume_1,116,Which sound event occurs third?,dog,Water drops,Rooster,Can opening,order_audio_perturbations_only/116_volume_1.wav
116_volume_2,116,Which sound event occurs third?,dog,Water drops,Rooster,Can opening,order_audio_perturbations_only/116_volume_2.wav
116_volume_3,116,Which sound event occurs third?,dog,Water drops,Rooster,Can opening,order_audio_perturbations_only/116_volume_3.wav
116_volume_4,116,Which sound event occurs third?,dog,Water drops,Rooster,Can opening,order_audio_perturbations_only/116_volume_4.wav
117_silence_0,117,Which sound event occurs second?,Sea waves,Breathing,Glass breaking,fireworks,order_audio_perturbations_only/117_silence_0.wav
117_silence_1,117,Which sound event occurs second?,Sea waves,Breathing,Glass breaking,fireworks,order_audio_perturbations_only/117_silence_1.wav
117_silence_2,117,Which sound event occurs second?,Sea waves,Breathing,Glass breaking,fireworks,order_audio_perturbations_only/117_silence_2.wav
117_silence_3,117,Which sound event occurs second?,Sea waves,Breathing,Glass breaking,fireworks,order_audio_perturbations_only/117_silence_3.wav
117_silence_4,117,Which sound event occurs second?,Sea waves,Breathing,Glass breaking,fireworks,order_audio_perturbations_only/117_silence_4.wav
117_volume_0,117,Which sound event occurs second?,Sea waves,Breathing,Glass breaking,fireworks,order_audio_perturbations_only/117_volume_0.wav
117_volume_1,117,Which sound event occurs second?,Sea waves,Breathing,Glass breaking,fireworks,order_audio_perturbations_only/117_volume_1.wav
117_volume_2,117,Which sound event occurs second?,Sea waves,Breathing,Glass breaking,fireworks,order_audio_perturbations_only/117_volume_2.wav
117_volume_3,117,Which sound event occurs second?,Sea waves,Breathing,Glass breaking,fireworks,order_audio_perturbations_only/117_volume_3.wav
117_volume_4,117,Which sound event occurs second?,Sea waves,Breathing,Glass breaking,fireworks,order_audio_perturbations_only/117_volume_4.wav
119_silence_0,119,Which sound event occurs third?,Snoring,siren,Cow,Train,order_audio_perturbations_only/119_silence_0.wav
119_silence_1,119,Which sound event occurs third?,Snoring,siren,Cow,Train,order_audio_perturbations_only/119_silence_1.wav
119_silence_2,119,Which sound event occurs third?,Snoring,siren,Cow,Train,order_audio_perturbations_only/119_silence_2.wav
119_silence_3,119,Which sound event occurs third?,Snoring,siren,Cow,Train,order_audio_perturbations_only/119_silence_3.wav
119_silence_4,119,Which sound event occurs third?,Snoring,siren,Cow,Train,order_audio_perturbations_only/119_silence_4.wav
119_volume_0,119,Which sound event occurs third?,Snoring,siren,Cow,Train,order_audio_perturbations_only/119_volume_0.wav
119_volume_1,119,Which sound event occurs third?,Snoring,siren,Cow,Train,order_audio_perturbations_only/119_volume_1.wav
119_volume_2,119,Which sound event occurs third?,Snoring,siren,Cow,Train,order_audio_perturbations_only/119_volume_2.wav
119_volume_3,119,Which sound event occurs third?,Snoring,siren,Cow,Train,order_audio_perturbations_only/119_volume_3.wav
119_volume_4,119,Which sound event occurs third?,Snoring,siren,Cow,Train,order_audio_perturbations_only/119_volume_4.wav
120_silence_0,120,Which sound event occurs after brushing_teeth sound?,airplane,Dog,Car horn,Frog,order_audio_perturbations_only/120_silence_0.wav
120_silence_1,120,Which sound event occurs after brushing_teeth sound?,airplane,Dog,Car horn,Frog,order_audio_perturbations_only/120_silence_1.wav
120_silence_2,120,Which sound event occurs after brushing_teeth sound?,airplane,Dog,Car horn,Frog,order_audio_perturbations_only/120_silence_2.wav
