id,audio_path,question,optionA,optionB,optionC,optionD,correct,ordering_method,audioabsent_optionspresent_num,source_wavs,cat_mapping,orig_idx,idx
100,audios/100.wav,How brief is the sound that we are comparing?,can_opening,crow,keyboard_typing,rain,C,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-234923-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav']","{'keyboard_typing': '/home/data/ESC-50/ESC-50-master/audio/5-234923-A-32.wav', 'coughing': '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', 'laughing': '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav'}",100,100_rephrased5
100,audios/100.wav,Which sound is the shortest in terms of its duration?,can_opening,crow,keyboard_typing,rain,C,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-234923-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav']","{'keyboard_typing': '/home/data/ESC-50/ESC-50-master/audio/5-234923-A-32.wav', 'coughing': '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', 'laughing': '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav'}",100,100_rephrased6
100,audios/100.wav,"How long does each sound last, and which one is the shortest?",can_opening,crow,keyboard_typing,rain,C,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-234923-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav']","{'keyboard_typing': '/home/data/ESC-50/ESC-50-master/audio/5-234923-A-32.wav', 'coughing': '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', 'laughing': '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav'}",100,100_rephrased7
100,audios/100.wav,Which sound lasts the least amount of time compared to the others?,can_opening,crow,keyboard_typing,rain,C,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-234923-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav']","{'keyboard_typing': '/home/data/ESC-50/ESC-50-master/audio/5-234923-A-32.wav', 'coughing': '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', 'laughing': '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav'}",100,100_rephrased8
100,audios/100.wav,What sound is heard for the briefest period of time?,can_opening,crow,keyboard_typing,rain,C,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-234923-A-32.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav']","{'keyboard_typing': '/home/data/ESC-50/ESC-50-master/audio/5-234923-A-32.wav', 'coughing': '/home/data/ESC-50/ESC-50-master/audio/4-157296-A-24.wav', 'laughing': '/home/data/ESC-50/ESC-50-master/audio/1-33658-A-26.wav'}",100,100_rephrased9
101,audios/101.wav,Which sound is audible for the shortest duration?,engine,rain,thunderstorm,siren,A,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav']","{'rain': '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', 'engine': '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', 'siren': '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav'}",101,101_rephrased1
101,audios/101.wav,What sound lasts the least amount of time?,engine,rain,thunderstorm,siren,A,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav']","{'rain': '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', 'engine': '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', 'siren': '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav'}",101,101_rephrased2
101,audios/101.wav,"For how long is each sound audible, and which one is the shortest?",engine,rain,thunderstorm,siren,A,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav']","{'rain': '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', 'engine': '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', 'siren': '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav'}",101,101_rephrased3
101,audios/101.wav,Which sound has the briefest duration?,engine,rain,thunderstorm,siren,A,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav']","{'rain': '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', 'engine': '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', 'siren': '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav'}",101,101_rephrased4
101,audios/101.wav,"How long does each sound last, and which one is the shortest?",engine,rain,thunderstorm,siren,A,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav']","{'rain': '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', 'engine': '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', 'siren': '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav'}",101,101_rephrased5
101,audios/101.wav,Which of the given sounds has the shortest period of time that it can be heard?,engine,rain,thunderstorm,siren,A,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav']","{'rain': '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', 'engine': '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', 'siren': '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav'}",101,101_rephrased6
101,audios/101.wav,"How long does each sound last, and which one is the least long?",engine,rain,thunderstorm,siren,A,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav']","{'rain': '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', 'engine': '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', 'siren': '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav'}",101,101_rephrased7
101,audios/101.wav,Which sound has the least duration?,engine,rain,thunderstorm,siren,A,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav']","{'rain': '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', 'engine': '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', 'siren': '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav'}",101,101_rephrased8
101,audios/101.wav,Which sound can be heard for the least amount of time among the given options?,engine,rain,thunderstorm,siren,A,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav', '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav']","{'rain': '/home/data/ESC-50/ESC-50-master/audio/3-143929-A-10.wav', 'engine': '/home/data/ESC-50/ESC-50-master/audio/5-209992-A-44.wav', 'siren': '/home/data/ESC-50/ESC-50-master/audio/3-51909-B-42.wav'}",101,101_rephrased9
103,audios/103.wav,Which of the listed sounds has the shortest duration?,clock_tick,frog,footsteps,wind,D,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav']","{'footsteps': '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', 'wind': '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav'}",103,103_rephrased1
103,audios/103.wav,Which sound among the options has the shortest length of time?,clock_tick,frog,footsteps,wind,D,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav']","{'footsteps': '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', 'wind': '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav'}",103,103_rephrased2
103,audios/103.wav,"Among the given sounds, which one is the shortest in terms of duration?",clock_tick,frog,footsteps,wind,D,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav']","{'footsteps': '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', 'wind': '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav'}",103,103_rephrased3
103,audios/103.wav,Which sound from the list is the briefest in terms of time?,clock_tick,frog,footsteps,wind,D,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav']","{'footsteps': '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', 'wind': '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav'}",103,103_rephrased4
103,audios/103.wav,What sound among the options lasts the shortest amount of time?,clock_tick,frog,footsteps,wind,D,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav']","{'footsteps': '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', 'wind': '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav'}",103,103_rephrased5
103,audios/103.wav,Which sound from the given list is the shortest in duration?,clock_tick,frog,footsteps,wind,D,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav']","{'footsteps': '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', 'wind': '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav'}",103,103_rephrased6
103,audios/103.wav,Which of the sounds is the shortest in length?,clock_tick,frog,footsteps,wind,D,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav']","{'footsteps': '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', 'wind': '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav'}",103,103_rephrased7
103,audios/103.wav,"Among the sounds listed, which one has the shortest duration of time?",clock_tick,frog,footsteps,wind,D,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav']","{'footsteps': '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', 'wind': '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav'}",103,103_rephrased8
103,audios/103.wav,Which sound from the options is the briefest in duration?,clock_tick,frog,footsteps,wind,D,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav']","{'footsteps': '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', 'wind': '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav'}",103,103_rephrased9
103,audios/103.wav,Which sound among the options has the shortest time span?,clock_tick,frog,footsteps,wind,D,consec,1,"['/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav', '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav']","{'footsteps': '/home/data/ESC-50/ESC-50-master/audio/4-218304-A-25.wav', 'wind': '/home/data/ESC-50/ESC-50-master/audio/2-109371-D-16.wav', 'frog': '/home/data/ESC-50/ESC-50-master/audio/3-71964-C-4.wav'}",103,103_rephrased10
105,audios/105.wav,What option has the briefest duration of sound?,crickets,pig,toilet_flush,church_bells,D,random,1,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav']","{'pig': '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', 'church_bells': '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav'}",105,105_rephrased1
105,audios/105.wav,Which option has the shortest sound duration?,crickets,pig,toilet_flush,church_bells,D,random,1,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav']","{'pig': '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', 'church_bells': '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav'}",105,105_rephrased2
105,audios/105.wav,Which of the options produces the shortest sound?,crickets,pig,toilet_flush,church_bells,D,random,1,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav']","{'pig': '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', 'church_bells': '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav'}",105,105_rephrased3
105,audios/105.wav,Which option has the shortest time of sound?,crickets,pig,toilet_flush,church_bells,D,random,1,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav']","{'pig': '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', 'church_bells': '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav'}",105,105_rephrased4
105,audios/105.wav,Which option is characterized by the shortest sound length?,crickets,pig,toilet_flush,church_bells,D,random,1,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav']","{'pig': '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', 'church_bells': '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav'}",105,105_rephrased5
105,audios/105.wav,Which of the options has the briefest sound?,crickets,pig,toilet_flush,church_bells,D,random,1,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav']","{'pig': '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', 'church_bells': '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav'}",105,105_rephrased6
105,audios/105.wav,Which option has the shortest length of sound?,crickets,pig,toilet_flush,church_bells,D,random,1,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav']","{'pig': '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', 'church_bells': '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav'}",105,105_rephrased7
105,audios/105.wav,Which option is associated with the shortest duration of sound?,crickets,pig,toilet_flush,church_bells,D,random,1,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav']","{'pig': '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', 'church_bells': '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav'}",105,105_rephrased8
105,audios/105.wav,Which option produces the shortest sound length?,crickets,pig,toilet_flush,church_bells,D,random,1,"['/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav']","{'pig': '/home/data/ESC-50/ESC-50-master/audio/3-253084-E-2.wav', 'church_bells': '/home/data/ESC-50/ESC-50-master/audio/3-139109-A-46.wav', 'crickets': '/home/data/ESC-50/ESC-50-master/audio/3-134802-A-13.wav'}",105,105_rephrased9
107,audios/107.wav,What sound from the given options persists for the longest duration?,washing_machine,rain,door_wood_knock,brushing_teeth,D,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', '/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', '/home/data/ESC-50/ESC-50-master/audio/2-37806-C-40.wav', '/home/data/ESC-50/ESC-50-master/audio/1-23222-A-19.wav']","{'brushing_teeth': '/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', 'helicopter': '/home/data/ESC-50/ESC-50-master/audio/2-37806-C-40.wav', 'thunderstorm': '/home/data/ESC-50/ESC-50-master/audio/1-23222-A-19.wav'}",107,107_rephrased1
107,audios/107.wav,Which sound among the options has the longest duration?,washing_machine,rain,door_wood_knock,brushing_teeth,D,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', '/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', '/home/data/ESC-50/ESC-50-master/audio/2-37806-C-40.wav', '/home/data/ESC-50/ESC-50-master/audio/1-23222-A-19.wav']","{'brushing_teeth': '/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', 'helicopter': '/home/data/ESC-50/ESC-50-master/audio/2-37806-C-40.wav', 'thunderstorm': '/home/data/ESC-50/ESC-50-master/audio/1-23222-A-19.wav'}",107,107_rephrased2
107,audios/107.wav,What sound will continue to be heard for the longest time?,washing_machine,rain,door_wood_knock,brushing_teeth,D,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', '/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', '/home/data/ESC-50/ESC-50-master/audio/2-37806-C-40.wav', '/home/data/ESC-50/ESC-50-master/audio/1-23222-A-19.wav']","{'brushing_teeth': '/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', 'helicopter': '/home/data/ESC-50/ESC-50-master/audio/2-37806-C-40.wav', 'thunderstorm': '/home/data/ESC-50/ESC-50-master/audio/1-23222-A-19.wav'}",107,107_rephrased3
107,audios/107.wav,Which sound will persist for the longest period among the given options?,washing_machine,rain,door_wood_knock,brushing_teeth,D,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', '/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', '/home/data/ESC-50/ESC-50-master/audio/2-37806-C-40.wav', '/home/data/ESC-50/ESC-50-master/audio/1-23222-A-19.wav']","{'brushing_teeth': '/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', 'helicopter': '/home/data/ESC-50/ESC-50-master/audio/2-37806-C-40.wav', 'thunderstorm': '/home/data/ESC-50/ESC-50-master/audio/1-23222-A-19.wav'}",107,107_rephrased4
107,audios/107.wav,Which sound lasts the longest among the options provided?,washing_machine,rain,door_wood_knock,brushing_teeth,D,consec,3,"['/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', '/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', '/home/data/ESC-50/ESC-50-master/audio/2-37806-C-40.wav', '/home/data/ESC-50/ESC-50-master/audio/1-23222-A-19.wav']","{'brushing_teeth': '/home/data/ESC-50/ESC-50-master/audio/5-212050-A-27.wav', 'helicopter': '/home/data/ESC-50/ESC-50-master/audio/2-37806-C-40.wav', 'thunderstorm': '/home/data/ESC-50/ESC-50-master/audio/1-23222-A-19.wav'}",107,107_rephrased5
