id,question,audio_path,optionA,optionB,optionC,optionD,correct,source_wavs,source_categories,orig_idx,idx
93,What sound event comes after the third in a sequence?,audios/93.wav,coughing,Snoring,Church bells,Laughing,A,"['/home/data/ESC-50/ESC-50-master/audio/4-183487-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115545-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-159347-B-36.wav', '/home/data/ESC-50/ESC-50-master/audio/3-145487-A-24.wav']","['rooster', 'fireworks', 'vacuum_cleaner', 'coughing']",93,93_rephrased9
93,Which sound event is the fourth occurrence in a sequence?,audios/93.wav,coughing,Snoring,Church bells,Laughing,A,"['/home/data/ESC-50/ESC-50-master/audio/4-183487-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/1-115545-A-48.wav', '/home/data/ESC-50/ESC-50-master/audio/3-159347-B-36.wav', '/home/data/ESC-50/ESC-50-master/audio/3-145487-A-24.wav']","['rooster', 'fireworks', 'vacuum_cleaner', 'coughing']",93,93_rephrased10
94,What is the second sound event that occurs?,audios/94.wav,Laughing,Crow,Rain,can_opening,D,"['/home/data/ESC-50/ESC-50-master/audio/5-242932-B-26.wav', '/home/data/ESC-50/ESC-50-master/audio/5-252248-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav']","['laughing', 'can_opening', 'airplane']",94,94_rephrased1
94,What sound event happens after the first one?,audios/94.wav,Laughing,Crow,Rain,can_opening,D,"['/home/data/ESC-50/ESC-50-master/audio/5-242932-B-26.wav', '/home/data/ESC-50/ESC-50-master/audio/5-252248-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav']","['laughing', 'can_opening', 'airplane']",94,94_rephrased2
94,"What is the sequence of sound events, and which one is second?",audios/94.wav,Laughing,Crow,Rain,can_opening,D,"['/home/data/ESC-50/ESC-50-master/audio/5-242932-B-26.wav', '/home/data/ESC-50/ESC-50-master/audio/5-252248-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav']","['laughing', 'can_opening', 'airplane']",94,94_rephrased3
94,"In what order do sound events occur, and which one is second?",audios/94.wav,Laughing,Crow,Rain,can_opening,D,"['/home/data/ESC-50/ESC-50-master/audio/5-242932-B-26.wav', '/home/data/ESC-50/ESC-50-master/audio/5-252248-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav']","['laughing', 'can_opening', 'airplane']",94,94_rephrased4
94,What is the sound event that follows the first one in the sequence?,audios/94.wav,Laughing,Crow,Rain,can_opening,D,"['/home/data/ESC-50/ESC-50-master/audio/5-242932-B-26.wav', '/home/data/ESC-50/ESC-50-master/audio/5-252248-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav']","['laughing', 'can_opening', 'airplane']",94,94_rephrased5
94,Which sound event takes place immediately after the first one?,audios/94.wav,Laughing,Crow,Rain,can_opening,D,"['/home/data/ESC-50/ESC-50-master/audio/5-242932-B-26.wav', '/home/data/ESC-50/ESC-50-master/audio/5-252248-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav']","['laughing', 'can_opening', 'airplane']",94,94_rephrased6
94,What is the second occurrence of a sound event in the sequence?,audios/94.wav,Laughing,Crow,Rain,can_opening,D,"['/home/data/ESC-50/ESC-50-master/audio/5-242932-B-26.wav', '/home/data/ESC-50/ESC-50-master/audio/5-252248-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav']","['laughing', 'can_opening', 'airplane']",94,94_rephrased7
94,At what point in the sequence of sound events does the second one occur?,audios/94.wav,Laughing,Crow,Rain,can_opening,D,"['/home/data/ESC-50/ESC-50-master/audio/5-242932-B-26.wav', '/home/data/ESC-50/ESC-50-master/audio/5-252248-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav']","['laughing', 'can_opening', 'airplane']",94,94_rephrased8
94,Which sound event occurs immediately after the first sound event?,audios/94.wav,Laughing,Crow,Rain,can_opening,D,"['/home/data/ESC-50/ESC-50-master/audio/5-242932-B-26.wav', '/home/data/ESC-50/ESC-50-master/audio/5-252248-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/2-96654-A-47.wav']","['laughing', 'can_opening', 'airplane']",94,94_rephrased9
95,What sound event takes place third in sequence?,audios/95.wav,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),B,"['/home/data/ESC-50/ESC-50-master/audio/4-223127-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/4-144468-A-27.wav']","['chirping_birds', 'pouring_water', 'brushing_teeth']",95,95_rephrased1
95,What event is the third sound event to occur?,audios/95.wav,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),B,"['/home/data/ESC-50/ESC-50-master/audio/4-223127-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/4-144468-A-27.wav']","['chirping_birds', 'pouring_water', 'brushing_teeth']",95,95_rephrased2
95,In what order does the third sound event take place?,audios/95.wav,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),B,"['/home/data/ESC-50/ESC-50-master/audio/4-223127-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/4-144468-A-27.wav']","['chirping_birds', 'pouring_water', 'brushing_teeth']",95,95_rephrased3
95,Which sound event is the third to happen?,audios/95.wav,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),B,"['/home/data/ESC-50/ESC-50-master/audio/4-223127-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/4-144468-A-27.wav']","['chirping_birds', 'pouring_water', 'brushing_teeth']",95,95_rephrased4
95,What is the third sound event to happen in a sequence?,audios/95.wav,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),B,"['/home/data/ESC-50/ESC-50-master/audio/4-223127-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/4-144468-A-27.wav']","['chirping_birds', 'pouring_water', 'brushing_teeth']",95,95_rephrased5
95,What sound event occurs at the third position?,audios/95.wav,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),B,"['/home/data/ESC-50/ESC-50-master/audio/4-223127-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/4-144468-A-27.wav']","['chirping_birds', 'pouring_water', 'brushing_teeth']",95,95_rephrased6
95,At what position does the third sound event take place?,audios/95.wav,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),B,"['/home/data/ESC-50/ESC-50-master/audio/4-223127-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/4-144468-A-27.wav']","['chirping_birds', 'pouring_water', 'brushing_teeth']",95,95_rephrased7
95,What is the sequence of the third sound event?,audios/95.wav,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),B,"['/home/data/ESC-50/ESC-50-master/audio/4-223127-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/4-144468-A-27.wav']","['chirping_birds', 'pouring_water', 'brushing_teeth']",95,95_rephrased8
95,The third sound event is what?,audios/95.wav,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),B,"['/home/data/ESC-50/ESC-50-master/audio/4-223127-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/4-144468-A-27.wav']","['chirping_birds', 'pouring_water', 'brushing_teeth']",95,95_rephrased9
95,What happens as the third sound event?,audios/95.wav,Chainsaw,brushing_teeth,Thunderstorm,Insects (flying),B,"['/home/data/ESC-50/ESC-50-master/audio/4-223127-A-14.wav', '/home/data/ESC-50/ESC-50-master/audio/1-50625-A-17.wav', '/home/data/ESC-50/ESC-50-master/audio/4-144468-A-27.wav']","['chirping_birds', 'pouring_water', 'brushing_teeth']",95,95_rephrased10
96,What sound happens immediately following the car horn sound.,audios/96.wav,Keyboard typing,Hand saw,footsteps,Rain,C,"['/home/data/ESC-50/ESC-50-master/audio/2-70052-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/4-176638-A-43.wav', '/home/data/ESC-50/ESC-50-master/audio/2-209471-A-25.wav']","['siren', 'car_horn', 'footsteps']",96,96_rephrased1
96,What follows the sound of a car horn.,audios/96.wav,Keyboard typing,Hand saw,footsteps,Rain,C,"['/home/data/ESC-50/ESC-50-master/audio/2-70052-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/4-176638-A-43.wav', '/home/data/ESC-50/ESC-50-master/audio/2-209471-A-25.wav']","['siren', 'car_horn', 'footsteps']",96,96_rephrased2
96,What happens next after hearing a car horn.,audios/96.wav,Keyboard typing,Hand saw,footsteps,Rain,C,"['/home/data/ESC-50/ESC-50-master/audio/2-70052-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/4-176638-A-43.wav', '/home/data/ESC-50/ESC-50-master/audio/2-209471-A-25.wav']","['siren', 'car_horn', 'footsteps']",96,96_rephrased3
96,What sound occurs right after a car horn is heard.,audios/96.wav,Keyboard typing,Hand saw,footsteps,Rain,C,"['/home/data/ESC-50/ESC-50-master/audio/2-70052-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/4-176638-A-43.wav', '/home/data/ESC-50/ESC-50-master/audio/2-209471-A-25.wav']","['siren', 'car_horn', 'footsteps']",96,96_rephrased4
96,What is the next sound event after a car horn.,audios/96.wav,Keyboard typing,Hand saw,footsteps,Rain,C,"['/home/data/ESC-50/ESC-50-master/audio/2-70052-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/4-176638-A-43.wav', '/home/data/ESC-50/ESC-50-master/audio/2-209471-A-25.wav']","['siren', 'car_horn', 'footsteps']",96,96_rephrased5
96,What follows the car horn noise.,audios/96.wav,Keyboard typing,Hand saw,footsteps,Rain,C,"['/home/data/ESC-50/ESC-50-master/audio/2-70052-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/4-176638-A-43.wav', '/home/data/ESC-50/ESC-50-master/audio/2-209471-A-25.wav']","['siren', 'car_horn', 'footsteps']",96,96_rephrased6
96,What happens immediately after the car horn sound.,audios/96.wav,Keyboard typing,Hand saw,footsteps,Rain,C,"['/home/data/ESC-50/ESC-50-master/audio/2-70052-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/4-176638-A-43.wav', '/home/data/ESC-50/ESC-50-master/audio/2-209471-A-25.wav']","['siren', 'car_horn', 'footsteps']",96,96_rephrased7
96,The sound that comes after a car horn.,audios/96.wav,Keyboard typing,Hand saw,footsteps,Rain,C,"['/home/data/ESC-50/ESC-50-master/audio/2-70052-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/4-176638-A-43.wav', '/home/data/ESC-50/ESC-50-master/audio/2-209471-A-25.wav']","['siren', 'car_horn', 'footsteps']",96,96_rephrased8
96,What sound occurs following the car horn.,audios/96.wav,Keyboard typing,Hand saw,footsteps,Rain,C,"['/home/data/ESC-50/ESC-50-master/audio/2-70052-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/4-176638-A-43.wav', '/home/data/ESC-50/ESC-50-master/audio/2-209471-A-25.wav']","['siren', 'car_horn', 'footsteps']",96,96_rephrased9
96,What sound happens after you hear a car horn.,audios/96.wav,Keyboard typing,Hand saw,footsteps,Rain,C,"['/home/data/ESC-50/ESC-50-master/audio/2-70052-A-42.wav', '/home/data/ESC-50/ESC-50-master/audio/4-176638-A-43.wav', '/home/data/ESC-50/ESC-50-master/audio/2-209471-A-25.wav']","['siren', 'car_horn', 'footsteps']",96,96_rephrased10
99,What is the third sound event that occurs?,audios/99.wav,Mouse click,Hen,Airplane,drinking_sipping,D,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/3-162786-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188191-A-29.wav']","['crying_baby', 'crickets', 'drinking_sipping']",99,99_rephrased1
99,What sound event happens third?,audios/99.wav,Mouse click,Hen,Airplane,drinking_sipping,D,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/3-162786-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188191-A-29.wav']","['crying_baby', 'crickets', 'drinking_sipping']",99,99_rephrased2
99,What is the sound event that occurs third?,audios/99.wav,Mouse click,Hen,Airplane,drinking_sipping,D,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/3-162786-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188191-A-29.wav']","['crying_baby', 'crickets', 'drinking_sipping']",99,99_rephrased3
99,What sound event is the third one?,audios/99.wav,Mouse click,Hen,Airplane,drinking_sipping,D,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/3-162786-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188191-A-29.wav']","['crying_baby', 'crickets', 'drinking_sipping']",99,99_rephrased4
99,What event is the third sound event?,audios/99.wav,Mouse click,Hen,Airplane,drinking_sipping,D,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/3-162786-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188191-A-29.wav']","['crying_baby', 'crickets', 'drinking_sipping']",99,99_rephrased5
99,What is the third occurrence of a sound event?,audios/99.wav,Mouse click,Hen,Airplane,drinking_sipping,D,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/3-162786-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188191-A-29.wav']","['crying_baby', 'crickets', 'drinking_sipping']",99,99_rephrased6
99,What sound event occurs third in sequence?,audios/99.wav,Mouse click,Hen,Airplane,drinking_sipping,D,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/3-162786-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188191-A-29.wav']","['crying_baby', 'crickets', 'drinking_sipping']",99,99_rephrased7
99,In what order is the third sound event?,audios/99.wav,Mouse click,Hen,Airplane,drinking_sipping,D,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/3-162786-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188191-A-29.wav']","['crying_baby', 'crickets', 'drinking_sipping']",99,99_rephrased8
99,Which is the third sound event that happens?,audios/99.wav,Mouse click,Hen,Airplane,drinking_sipping,D,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/3-162786-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188191-A-29.wav']","['crying_baby', 'crickets', 'drinking_sipping']",99,99_rephrased9
99,What is the third sound event to occur?,audios/99.wav,Mouse click,Hen,Airplane,drinking_sipping,D,"['/home/data/ESC-50/ESC-50-master/audio/3-152007-B-20.wav', '/home/data/ESC-50/ESC-50-master/audio/3-162786-A-13.wav', '/home/data/ESC-50/ESC-50-master/audio/4-188191-A-29.wav']","['crying_baby', 'crickets', 'drinking_sipping']",99,99_rephrased10
100,What is the second sound event that occurs?,audios/100.wav,Fireworks,laughing,Vacuum cleaner,Clock tick,B,"['/home/data/ESC-50/ESC-50-master/audio/1-160563-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167571-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-29532-A-16.wav']","['fireworks', 'laughing', 'wind']",100,100_rephrased1
100,What happens second in terms of sound?,audios/100.wav,Fireworks,laughing,Vacuum cleaner,Clock tick,B,"['/home/data/ESC-50/ESC-50-master/audio/1-160563-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167571-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-29532-A-16.wav']","['fireworks', 'laughing', 'wind']",100,100_rephrased2
100,Which sound event happens immediately after the first one?,audios/100.wav,Fireworks,laughing,Vacuum cleaner,Clock tick,B,"['/home/data/ESC-50/ESC-50-master/audio/1-160563-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167571-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-29532-A-16.wav']","['fireworks', 'laughing', 'wind']",100,100_rephrased3
100,What sound event takes place right after the initial one?,audios/100.wav,Fireworks,laughing,Vacuum cleaner,Clock tick,B,"['/home/data/ESC-50/ESC-50-master/audio/1-160563-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167571-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-29532-A-16.wav']","['fireworks', 'laughing', 'wind']",100,100_rephrased4
100,"What is the sequence of sound events, and which one is second?",audios/100.wav,Fireworks,laughing,Vacuum cleaner,Clock tick,B,"['/home/data/ESC-50/ESC-50-master/audio/1-160563-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167571-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-29532-A-16.wav']","['fireworks', 'laughing', 'wind']",100,100_rephrased5
100,Which sound event follows the first one in the order of occurrence?,audios/100.wav,Fireworks,laughing,Vacuum cleaner,Clock tick,B,"['/home/data/ESC-50/ESC-50-master/audio/1-160563-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167571-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-29532-A-16.wav']","['fireworks', 'laughing', 'wind']",100,100_rephrased6
100,What is the second occurrence of a sound event?,audios/100.wav,Fireworks,laughing,Vacuum cleaner,Clock tick,B,"['/home/data/ESC-50/ESC-50-master/audio/1-160563-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167571-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-29532-A-16.wav']","['fireworks', 'laughing', 'wind']",100,100_rephrased7
100,"In what order do sound events occur, and which one is second?",audios/100.wav,Fireworks,laughing,Vacuum cleaner,Clock tick,B,"['/home/data/ESC-50/ESC-50-master/audio/1-160563-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167571-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-29532-A-16.wav']","['fireworks', 'laughing', 'wind']",100,100_rephrased8
100,What sound event occurs right after the first sound event?,audios/100.wav,Fireworks,laughing,Vacuum cleaner,Clock tick,B,"['/home/data/ESC-50/ESC-50-master/audio/1-160563-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167571-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-29532-A-16.wav']","['fireworks', 'laughing', 'wind']",100,100_rephrased9
100,What is the second sound event to happen?,audios/100.wav,Fireworks,laughing,Vacuum cleaner,Clock tick,B,"['/home/data/ESC-50/ESC-50-master/audio/1-160563-B-48.wav', '/home/data/ESC-50/ESC-50-master/audio/4-167571-A-26.wav', '/home/data/ESC-50/ESC-50-master/audio/1-29532-A-16.wav']","['fireworks', 'laughing', 'wind']",100,100_rephrased10
101,What happens first in terms of sound events?,audios/101.wav,Door knock,Wind,can_opening,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/1-60676-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/1-58277-A-3.wav', '/home/data/ESC-50/ESC-50-master/audio/1-104089-B-22.wav', '/home/data/ESC-50/ESC-50-master/audio/2-72547-D-14.wav']","['can_opening', 'cow', 'clapping', 'chirping_birds']",101,101_rephrased1
101,What is the initial sound event that occurs?,audios/101.wav,Door knock,Wind,can_opening,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/1-60676-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/1-58277-A-3.wav', '/home/data/ESC-50/ESC-50-master/audio/1-104089-B-22.wav', '/home/data/ESC-50/ESC-50-master/audio/2-72547-D-14.wav']","['can_opening', 'cow', 'clapping', 'chirping_birds']",101,101_rephrased2
101,What sound event takes place prior to others?,audios/101.wav,Door knock,Wind,can_opening,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/1-60676-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/1-58277-A-3.wav', '/home/data/ESC-50/ESC-50-master/audio/1-104089-B-22.wav', '/home/data/ESC-50/ESC-50-master/audio/2-72547-D-14.wav']","['can_opening', 'cow', 'clapping', 'chirping_birds']",101,101_rephrased3
101,Which sound event begins first?,audios/101.wav,Door knock,Wind,can_opening,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/1-60676-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/1-58277-A-3.wav', '/home/data/ESC-50/ESC-50-master/audio/1-104089-B-22.wav', '/home/data/ESC-50/ESC-50-master/audio/2-72547-D-14.wav']","['can_opening', 'cow', 'clapping', 'chirping_birds']",101,101_rephrased4
101,What is the first sound event to happen?,audios/101.wav,Door knock,Wind,can_opening,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/1-60676-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/1-58277-A-3.wav', '/home/data/ESC-50/ESC-50-master/audio/1-104089-B-22.wav', '/home/data/ESC-50/ESC-50-master/audio/2-72547-D-14.wav']","['can_opening', 'cow', 'clapping', 'chirping_birds']",101,101_rephrased5
101,What precedes other sound events in terms of timing?,audios/101.wav,Door knock,Wind,can_opening,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/1-60676-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/1-58277-A-3.wav', '/home/data/ESC-50/ESC-50-master/audio/1-104089-B-22.wav', '/home/data/ESC-50/ESC-50-master/audio/2-72547-D-14.wav']","['can_opening', 'cow', 'clapping', 'chirping_birds']",101,101_rephrased6
101,Which sound event occurs initially?,audios/101.wav,Door knock,Wind,can_opening,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/1-60676-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/1-58277-A-3.wav', '/home/data/ESC-50/ESC-50-master/audio/1-104089-B-22.wav', '/home/data/ESC-50/ESC-50-master/audio/2-72547-D-14.wav']","['can_opening', 'cow', 'clapping', 'chirping_birds']",101,101_rephrased7
101,What is the initial occurrence of a sound event?,audios/101.wav,Door knock,Wind,can_opening,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/1-60676-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/1-58277-A-3.wav', '/home/data/ESC-50/ESC-50-master/audio/1-104089-B-22.wav', '/home/data/ESC-50/ESC-50-master/audio/2-72547-D-14.wav']","['can_opening', 'cow', 'clapping', 'chirping_birds']",101,101_rephrased8
101,What sound event happens before all others?,audios/101.wav,Door knock,Wind,can_opening,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/1-60676-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/1-58277-A-3.wav', '/home/data/ESC-50/ESC-50-master/audio/1-104089-B-22.wav', '/home/data/ESC-50/ESC-50-master/audio/2-72547-D-14.wav']","['can_opening', 'cow', 'clapping', 'chirping_birds']",101,101_rephrased9
101,What is the earliest sound event to occur?,audios/101.wav,Door knock,Wind,can_opening,"Door, wood creaks",C,"['/home/data/ESC-50/ESC-50-master/audio/1-60676-A-34.wav', '/home/data/ESC-50/ESC-50-master/audio/1-58277-A-3.wav', '/home/data/ESC-50/ESC-50-master/audio/1-104089-B-22.wav', '/home/data/ESC-50/ESC-50-master/audio/2-72547-D-14.wav']","['can_opening', 'cow', 'clapping', 'chirping_birds']",101,101_rephrased10
102,What is the second sound event that takes place?,audios/102.wav,Sneezing,Siren,Wind,glass_breaking,D,"['/home/data/ESC-50/ESC-50-master/audio/2-65750-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/2-250710-A-39.wav']","['rooster', 'glass_breaking']",102,102_rephrased1
102,Which of the sound events happens after the first one?,audios/102.wav,Sneezing,Siren,Wind,glass_breaking,D,"['/home/data/ESC-50/ESC-50-master/audio/2-65750-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/2-250710-A-39.wav']","['rooster', 'glass_breaking']",102,102_rephrased2
102,What follows the initial sound event?,audios/102.wav,Sneezing,Siren,Wind,glass_breaking,D,"['/home/data/ESC-50/ESC-50-master/audio/2-65750-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/2-250710-A-39.wav']","['rooster', 'glass_breaking']",102,102_rephrased3
102,What is the second occurrence of a sound event?,audios/102.wav,Sneezing,Siren,Wind,glass_breaking,D,"['/home/data/ESC-50/ESC-50-master/audio/2-65750-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/2-250710-A-39.wav']","['rooster', 'glass_breaking']",102,102_rephrased4
102,What happens after the first sound event in terms of sound?,audios/102.wav,Sneezing,Siren,Wind,glass_breaking,D,"['/home/data/ESC-50/ESC-50-master/audio/2-65750-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/2-250710-A-39.wav']","['rooster', 'glass_breaking']",102,102_rephrased5
102,What is the second sound event to occur?,audios/102.wav,Sneezing,Siren,Wind,glass_breaking,D,"['/home/data/ESC-50/ESC-50-master/audio/2-65750-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/2-250710-A-39.wav']","['rooster', 'glass_breaking']",102,102_rephrased6
102,What comes after the initial sound occurrence?,audios/102.wav,Sneezing,Siren,Wind,glass_breaking,D,"['/home/data/ESC-50/ESC-50-master/audio/2-65750-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/2-250710-A-39.wav']","['rooster', 'glass_breaking']",102,102_rephrased7
102,What is the sequence of the second sound event?,audios/102.wav,Sneezing,Siren,Wind,glass_breaking,D,"['/home/data/ESC-50/ESC-50-master/audio/2-65750-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/2-250710-A-39.wav']","['rooster', 'glass_breaking']",102,102_rephrased8
102,What is the second happening in terms of a sound?,audios/102.wav,Sneezing,Siren,Wind,glass_breaking,D,"['/home/data/ESC-50/ESC-50-master/audio/2-65750-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/2-250710-A-39.wav']","['rooster', 'glass_breaking']",102,102_rephrased9
102,What follows immediately after the first sound event?,audios/102.wav,Sneezing,Siren,Wind,glass_breaking,D,"['/home/data/ESC-50/ESC-50-master/audio/2-65750-A-1.wav', '/home/data/ESC-50/ESC-50-master/audio/2-250710-A-39.wav']","['rooster', 'glass_breaking']",102,102_rephrased10
103,What sound event happens immediately after the first one?,audios/103.wav,Washing machine,Dog,Vacuum cleaner,siren,D,"['/home/data/ESC-50/ESC-50-master/audio/1-82817-A-30.wav', '/home/data/ESC-50/ESC-50-master/audio/5-133989-B-42.wav']","['door_wood_knock', 'siren']",103,103_rephrased1
103,What is the second sound event to occur?,audios/103.wav,Washing machine,Dog,Vacuum cleaner,siren,D,"['/home/data/ESC-50/ESC-50-master/audio/1-82817-A-30.wav', '/home/data/ESC-50/ESC-50-master/audio/5-133989-B-42.wav']","['door_wood_knock', 'siren']",103,103_rephrased2
103,What sound event follows the first one in sequence?,audios/103.wav,Washing machine,Dog,Vacuum cleaner,siren,D,"['/home/data/ESC-50/ESC-50-master/audio/1-82817-A-30.wav', '/home/data/ESC-50/ESC-50-master/audio/5-133989-B-42.wav']","['door_wood_knock', 'siren']",103,103_rephrased3
